car_park_slug,car_park_name,txn_ref,vrm,arrival,departure,transaction_time,stay_minutes,payment_type,card_scheme,net_charge,discount_code,product_id,discounted_net,vat_rate,vat_amount,amount_paid,psp,acquirer,psp_reference
westgate-shopping,Westgate Shopping,VP-20250320-92237372,DJ29 TWV,20/03/2025 15:54,20/03/2025 17:59,20/03/2025 17:57,125,APP,MASTERCARD,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250329-36275514
westgate-shopping,Westgate Shopping,VP-20250320-49359939,MH92 JMU,20/03/2025 15:48,20/03/2025 15:23,20/03/2025 16:13,,DEBIT_CARD,MAESTRO,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250330-77675710
westgate-shopping,Westgate Shopping,VP-20250320-99690140,NK54 KOF,20/03/2025 15:04,20/03/2025 16:14,20/03/2025 16:11,70,credit_card,MASTERCARD,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250331-96658540
westgate-shopping,Westgate Shopping,VP-20250320-52510189,TK20 OFT,20/03/2025 13:32,20/03/2025 18:41,20/03/2025 18:37,309,CREDIT_CARD,MASTERCARD,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250324-93221413
westgate-shopping,Westgate Shopping,VP-20250320-34141977,US86 UBG,20/03/2025 14:33,20/03/2025 15:09,20/03/2025 15:06,36,Debit_Card,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250325-50785583
westgate-shopping,Westgate Shopping,VP-20250320-05104647,DS61 SWK,20/03/2025 16:43,20/03/2025 18:29,20/03/2025 18:27,106,DEBIT_CARD,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250324-38878777
westgate-shopping,Westgate Shopping,VP-20250320-30377158,CD13 TJV,20/03/2025 12:28,20/03/2025 17:22,20/03/2025 17:19,294,CONTACTLESS,VISA,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250321-87299704
westgate-shopping,Westgate Shopping,VP-20250320-84206988,KV22 GDF,20/03/2025 15:20,20/03/2025 17:30,20/03/2025 17:28,130,DEBIT_CARD,AMEX,5.0,PROMO-20,PROD-PR-003,4.0,0.2,0.8,4.8,ADVAM,AMEX,ADVAM-20250323-19324072
westgate-shopping,Westgate Shopping,VP-20250320-69923231,XC83 NCR,20/03/2025 14:37,20/03/2025 15:30,20/03/2025 15:27,53,contactless,MAESTRO,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250306-07437510
westgate-shopping,Westgate Shopping,VP-20250320-35667959,NM96 VOW,20/03/2025 08:43,20/03/2025 08:14,20/03/2025 13:17,,Credit_Card,MASTERCARD,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250318-15064146
westgate-shopping,Westgate Shopping,VP-20250320-75657864,,20/03/2025 15:34,20/03/2025 18:54,20/03/2025 18:52,200,Debit_Card,MASTERCARD,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250329-76216522
westgate-shopping,Westgate Shopping,VP-20250320-25473357,YR38 YLV,20/03/2025 10:01,20/03/2025 11:11,20/03/2025 11:10,70,CONTACTLESS,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250310-81898459
westgate-shopping,Westgate Shopping,VP-20250320-46417556,WJ20 JTK,20/03/2025 15:01,20/03/2025 15:18,20/03/2025 15:17,17,Credit_Card,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250313-73261588
westgate-shopping,Westgate Shopping,VP-20250320-46170261,SK27 STJ,20/03/2025 09:04,20/03/2025 12:15,20/03/2025 12:13,191,credit_card,MAESTRO,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250313-77139084
westgate-shopping,Westgate Shopping,VP-20250320-63548852,AB99 HMX,20/03/2025 13:44,20/03/2025 14:12,20/03/2025 14:11,28,Credit_Card,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250317-32910239
westgate-shopping,Westgate Shopping,VP-20250320-89928985,HH82 YKN,20/03/2025 12:12,20/03/2025 17:23,20/03/2025 17:22,311,DEBIT_CARD,VISA,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250316-98901827
westgate-shopping,Westgate Shopping,VP-20250320-34185320,CP93 MXX,20/03/2025 12:17,20/03/2025 15:10,20/03/2025 15:08,173,CONTACTLESS,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250313-01933132
westgate-shopping,Westgate Shopping,VP-20250320-19681889,TS42 HKB,20/03/2025 16:44,20/03/2025 17:57,20/03/2025 17:55,73,CASH,N/A,3.33,,,3.33,0.2,0.67,4.0,N/A,N/A,N/A
westgate-shopping,Westgate Shopping,VP-20250320-77460323,XJ64 SRU,20/03/2025 13:24,20/03/2025 13:53,20/03/2025 13:49,29,DEBIT_CARD,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250305-41924740
westgate-shopping,Westgate Shopping,VP-20250320-66328474,WO01 CSE,20/03/2025 17:43,20/03/2025 19:01,20/03/2025 18:58,78,Debit_Card,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250326-15264973
westgate-shopping,Westgate Shopping,VP-20250320-43544714,PO65 HMH,20/03/2025 10:48,20/03/2025 11:48,20/03/2025 11:43,60,DEBIT_CARD,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250326-40441342
westgate-shopping,Westgate Shopping,VP-20250320-31074471,JV95 MSP,20/03/2025 10:35,20/03/2025 11:01,20/03/2025 10:57,26,contactless,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250328-47460559
westgate-shopping,Westgate Shopping,VP-20250320-57246765,DL21 HMD,20/03/2025 16:59,20/03/2025 17:49,20/03/2025 17:48,50,CREDIT_CARD,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250318-64005792
westgate-shopping,Westgate Shopping,VP-20250320-51779185,VR34 VBF,20/03/2025 16:32,20/03/2025 20:44,20/03/2025 20:40,252,DEBIT_CARD,MASTERCARD,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250324-02442346
westgate-shopping,Westgate Shopping,VP-20250320-85273350,YG83 CUP,20/03/2025 13:16,20/03/2025 13:45,20/03/2025 13:40,29,CONTACTLESS,AMEX,2.08,,,2.08,0.2,0.42,2.5,ADVAM,AMEX,ADVAM-20250308-69925399
westgate-shopping,Westgate Shopping,VP-20250320-56343096,XV40 KBC,20/03/2025 11:47,20/03/2025 12:08,20/03/2025 12:05,21,Debit_Card,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250301-62708805
westgate-shopping,Westgate Shopping,VP-20250320-90136475,LB92 LMK,20/03/2025 09:08,20/03/2025 10:21,20/03/2025 10:19,73,CONTACTLESS,MAESTRO,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250304-30685701
westgate-shopping,Westgate Shopping,VP-20250320-92780903,OH57 MEO,20/03/2025 13:06,20/03/2025 14:36,20/03/2025 14:35,90,contactless,MASTERCARD,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250324-82731228
westgate-shopping,Westgate Shopping,VP-20250320-59258804,UN90 PNM,20/03/2025 16:19,20/03/2025 16:47,20/03/2025 16:45,28,Debit_Card,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250302-24607375
westgate-shopping,Westgate Shopping,VP-20250320-17998456,EN15 EHJ,20/03/2025 18:15,20/03/2025 20:28,20/03/2025 20:26,133,Contactless,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250315-69505514
westgate-shopping,Westgate Shopping,VP-20250320-92787215,UM10 XBG,20/03/2025 19:49,20/03/2025 20:17,20/03/2025 20:12,28,debit_card,MAESTRO,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250316-98487619
westgate-shopping,Westgate Shopping,VP-20250320-65869658,MA36 CDS,20/03/2025 14:51,20/03/2025 16:54,20/03/2025 16:49,123,contactless,MASTERCARD,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250317-86401296
westgate-shopping,Westgate Shopping,VP-20250320-48310967,CV11 SGK,20/03/2025 19:22,20/03/2025 22:54,20/03/2025 22:51,212,CONTACTLESS,MASTERCARD,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250329-51610239
westgate-shopping,Westgate Shopping,VP-20250320-38080594,OO56 TRT,20/03/2025 13:41,20/03/2025 16:10,20/03/2025 16:05,149,CONTACTLESS,MASTERCARD,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250315-09759829
westgate-shopping,Westgate Shopping,VP-20250320-90787502,TJ21 SWT,20/03/2025 17:06,20/03/2025 17:45,20/03/2025 17:44,39,CONTACTLESS,AMEX,2.08,,,2.08,0.2,0.42,2.5,ADVAM,AMEX,ADVAM-20250313-09882324
westgate-shopping,Westgate Shopping,VP-20250320-43397902,RH81 NFG,20/03/2025 14:00,20/03/2025 14:54,20/03/2025 14:52,54,CONTACTLESS,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250324-47330549
westgate-shopping,Westgate Shopping,VP-20250320-62390915,NH89 FSX,20/03/2025 19:30,20/03/2025 20:23,20/03/2025 20:22,53,CREDIT_CARD,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250312-25090655
westgate-shopping,Westgate Shopping,VP-20250320-70467269,NA11 YTE,20/03/2025 17:02,20/03/2025 16:56,20/03/2025 19:18,,app,VISA,5.0,VALID-CODE,PROD-VC-004,1.67,0.2,0.33,2.0,ADVAM,Worldpay,ADVAM-20250303-71620812
westgate-shopping,Westgate Shopping,VP-20250320-52448080,VM54 EUU,20/03/2025 20:21,20/03/2025 21:37,20/03/2025 21:36,76,debit_card,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250305-37698302
westgate-shopping,Westgate Shopping,VP-20250320-80263514,TT19 JBD,20/03/2025 17:32,20/03/2025 20:04,20/03/2025 20:01,152,CREDIT_CARD,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250310-18584571
westgate-shopping,Westgate Shopping,VP-20250320-83513570,GP20 AYV,20/03/2025 12:20,20/03/2025 12:56,20/03/2025 12:54,36,CONTACTLESS,AMEX,2.08,,,2.08,0.2,0.42,2.5,ADVAM,AMEX,ADVAM-20250314-24333625
westgate-shopping,Westgate Shopping,VP-20250320-46239883,AE75 VPW,20/03/2025 11:58,20/03/2025 12:31,20/03/2025 12:30,33,debit_card,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250318-35466384
westgate-shopping,Westgate Shopping,VP-20250320-66825287,RV84 TAO,20/03/2025 16:40,20/03/2025 19:33,20/03/2025 19:32,173,Contactless,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250322-23523554
westgate-shopping,Westgate Shopping,VP-20250320-96536130,AA31 KXH,20/03/2025 14:40,20/03/2025 17:19,20/03/2025 17:14,159,CONTACTLESS,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250322-49367202
westgate-shopping,Westgate Shopping,VP-20250320-95362062,SL45 JHO,20/03/2025 13:13,20/03/2025 14:55,20/03/2025 14:50,102,Contactless,MASTERCARD,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250327-46186171
westgate-shopping,Westgate Shopping,VP-20250320-96777109,XK79 HYW,20/03/2025 14:55,20/03/2025 17:28,20/03/2025 17:24,153,Debit_Card,MASTERCARD,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250311-68265645
westgate-shopping,Westgate Shopping,VP-20250320-83413789,EH12 HKP,20/03/2025 18:52,20/03/2025 20:58,20/03/2025 20:55,126,APP,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250303-20263731
westgate-shopping,Westgate Shopping,VP-20250320-65746808,NB38 HWF,20/03/2025 13:53,20/03/2025 16:25,20/03/2025 16:21,152,CREDIT_CARD,MAESTRO,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250323-86759927
westgate-shopping,Westgate Shopping,VP-20250320-92516527,OW50 DBV,20/03/2025 13:15,20/03/2025 16:11,20/03/2025 16:09,176,CASH,N/A,5.0,,,5.0,0.2,1.0,6.0,N/A,N/A,N/A
westgate-shopping,Westgate Shopping,VP-20250320-30896908,HK75 RVR,20/03/2025 11:25,20/03/2025 12:24,20/03/2025 12:20,59,Debit_Card,AMEX,2.08,,,2.08,0.2,0.42,2.5,ADVAM,AMEX,ADVAM-20250319-68582750
westgate-shopping,Westgate Shopping,VP-20250320-02152241,JY14 VBL,20/03/2025 10:58,20/03/2025 13:13,20/03/2025 13:12,135,Contactless,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250311-47168330
westgate-shopping,Westgate Shopping,VP-20250320-04607181,EA73 XHT,20/03/2025 12:21,20/03/2025 14:58,20/03/2025 14:56,157,debit_card,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250311-51954308
westgate-shopping,Westgate Shopping,VP-20250320-74512889,,20/03/2025 11:18,20/03/2025 12:39,20/03/2025 12:38,81,DEBIT_CARD,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250310-05263329
westgate-shopping,Westgate Shopping,VP-20250320-71353405,AX86 TVU,20/03/2025 19:58,20/03/2025 20:59,20/03/2025 20:58,61,Credit_Card,VISA,3.33,VALID-CODE,PROD-VC-004,0.0,0.2,0.0,0.0,ADVAM,Worldpay,ADVAM-20250329-33709948
westgate-shopping,Westgate Shopping,VP-20250320-02992343,VT83 HHB,20/03/2025 11:53,20/03/2025 14:25,20/03/2025 14:22,152,CONTACTLESS,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250306-66678470
westgate-shopping,Westgate Shopping,VP-20250320-06204107,YK65 SHW,20/03/2025 11:30,20/03/2025 12:11,20/03/2025 12:07,41,APP,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250321-65107837
westgate-shopping,Westgate Shopping,VP-20250320-04344108,PW74 NGJ,20/03/2025 09:00,20/03/2025 10:03,20/03/2025 09:59,63,Contactless,MAESTRO,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250327-96817995
westgate-shopping,Westgate Shopping,VP-20250320-14404183,CC74 PLW,20/03/2025 12:36,20/03/2025 14:08,20/03/2025 14:03,92,Debit_Card,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250315-75732532
westgate-shopping,Westgate Shopping,VP-20250320-93660401,HK96 KHK,20/03/2025 12:12,20/03/2025 12:30,20/03/2025 12:25,18,DEBIT_CARD,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250303-53721883
westgate-shopping,Westgate Shopping,VP-20250320-68128160,TA98 WGB,20/03/2025 13:16,20/03/2025 13:41,20/03/2025 13:36,25,DEBIT_CARD,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250327-99697043
westgate-shopping,Westgate Shopping,VP-20250320-72375027,YD99 XSH,20/03/2025 11:41,20/03/2025 12:07,20/03/2025 12:05,26,Debit_Card,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250307-61965918
westgate-shopping,Westgate Shopping,VP-20250320-77994301,RM15 JCU,20/03/2025 13:21,20/03/2025 12:53,20/03/2025 14:17,,app,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250314-22453604
westgate-shopping,Westgate Shopping,VP-20250320-31245171,DN55 UOS,20/03/2025 17:21,20/03/2025 20:29,20/03/2025 20:28,188,Debit_Card,MASTERCARD,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250323-49358973
westgate-shopping,Westgate Shopping,VP-20250320-63507065,,20/03/2025 17:44,20/03/2025 20:35,20/03/2025 20:33,171,debit_card,MASTERCARD,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250331-84354649
westgate-shopping,Westgate Shopping,VP-20250320-76412223,CP32 JFS,20/03/2025 19:02,20/03/2025 23:19,20/03/2025 23:14,257,debit_card,AMEX,7.08,,,7.08,0.2,1.42,8.5,ADVAM,AMEX,ADVAM-20250303-17668659
westgate-shopping,Westgate Shopping,VP-20250320-23958368,VH43 EWE,20/03/2025 16:14,20/03/2025 18:02,20/03/2025 18:01,108,CREDIT_CARD,MASTERCARD,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250325-43556961
westgate-shopping,Westgate Shopping,VP-20250320-11408255,RU77 MBM,20/03/2025 17:41,20/03/2025 20:36,20/03/2025 20:32,175,CREDIT_CARD,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250315-47123640
westgate-shopping,Westgate Shopping,VP-20250320-10047546,MD11 UGL,20/03/2025 15:34,20/03/2025 15:57,20/03/2025 15:52,23,CONTACTLESS,VISA,2.08,VALID-CODE,PROD-VC-004,0.0,0.2,0.0,0.0,ADVAM,Worldpay,ADVAM-20250325-67440685
westgate-shopping,Westgate Shopping,VP-20250320-10227804,LJ57 MWT,20/03/2025 15:10,20/03/2025 15:40,20/03/2025 15:37,30,APP,MAESTRO,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250308-70482971
westgate-shopping,Westgate Shopping,VP-20250320-59403597,JN44 CNV,20/03/2025 14:50,20/03/2025 16:35,20/03/2025 16:32,105,debit_card,AMEX,3.33,,,3.33,0.2,0.67,4.0,ADVAM,AMEX,ADVAM-20250317-91036976
westgate-shopping,Westgate Shopping,VP-20250320-65692558,DV85 JEO,20/03/2025 17:56,20/03/2025 18:40,20/03/2025 18:38,44,App,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250305-28976141
westgate-shopping,Westgate Shopping,VP-20250320-75530092,MH26 NNC,20/03/2025 17:20,20/03/2025 17:37,20/03/2025 17:36,,DEBIT_CARD,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250326-25426972
westgate-shopping,Westgate Shopping,VP-20250320-36905917,AM38 OOB,20/03/2025 20:38,20/03/2025 21:57,20/03/2025 21:55,79,app,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250301-12999270
westgate-shopping,Westgate Shopping,VP-20250320-28572545,RP73 VUB,20/03/2025 18:51,21/03/2025 00:38,21/03/2025 00:35,347,DEBIT_CARD,MASTERCARD,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250307-33710551
westgate-shopping,Westgate Shopping,VP-20250320-72364408,,20/03/2025 13:17,20/03/2025 15:48,20/03/2025 15:44,151,Contactless,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250312-02804571
westgate-shopping,Westgate Shopping,VP-20250320-29854409,HP24 MDO,20/03/2025 14:10,20/03/2025 16:54,20/03/2025 16:49,164,APP,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250319-82153477
westgate-shopping,Westgate Shopping,VP-20250320-07688662,OF05 CGS,20/03/2025 12:24,20/03/2025 14:42,20/03/2025 14:40,138,CREDIT_CARD,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250328-35486713
westgate-shopping,Westgate Shopping,VP-20250320-21247796,,20/03/2025 12:24,20/03/2025 13:16,20/03/2025 13:11,52,contactless,AMEX,2.08,,,2.08,0.2,0.42,2.5,ADVAM,AMEX,ADVAM-20250318-41657412
westgate-shopping,Westgate Shopping,VP-20250320-33004992,,20/03/2025 15:59,20/03/2025 18:44,20/03/2025 18:43,165,Credit_Card,MASTERCARD,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250305-91939656
westgate-shopping,Westgate Shopping,VP-20250320-81482356,XY44 RGW,20/03/2025 15:24,20/03/2025 19:19,20/03/2025 19:16,235,credit_card,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250310-98776831
westgate-shopping,Westgate Shopping,VP-20250320-79910461,UD91 YOR,20/03/2025 20:37,20/03/2025 21:19,20/03/2025 21:16,42,CONTACTLESS,AMEX,2.08,,,2.08,0.2,0.42,2.5,ADVAM,AMEX,ADVAM-20250325-77945819
westgate-shopping,Westgate Shopping,VP-20250320-30672368,EG16 PJW,20/03/2025 15:45,20/03/2025 17:46,20/03/2025 17:43,121,DEBIT_CARD,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250319-82476836
westgate-shopping,Westgate Shopping,VP-20250320-94886644,LH66 LBL,20/03/2025 14:32,20/03/2025 17:13,20/03/2025 17:10,161,DEBIT_CARD,MAESTRO,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250324-28163168
westgate-shopping,Westgate Shopping,VP-20250320-58361600,GA77 EKC,20/03/2025 14:57,20/03/2025 17:03,20/03/2025 16:58,126,Debit_Card,AMEX,5.0,,,5.0,0.2,1.0,6.0,ADVAM,AMEX,ADVAM-20250331-34940533
westgate-shopping,Westgate Shopping,VP-20250320-82897377,,20/03/2025 11:39,20/03/2025 14:09,20/03/2025 14:07,150,Credit_Card,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250305-09523980
westgate-shopping,Westgate Shopping,VP-20250320-60126280,,20/03/2025 17:15,20/03/2025 18:08,20/03/2025 18:07,53,Credit_Card,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250311-54146728
westgate-shopping,Westgate Shopping,VP-20250320-71641850,UU17 UNB,20/03/2025 13:05,20/03/2025 15:13,20/03/2025 15:10,128,contactless,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250305-10304188
westgate-shopping,Westgate Shopping,VP-20250320-21536050,FJ67 BRA,20/03/2025 12:49,20/03/2025 12:40,20/03/2025 14:58,,Credit_Card,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250306-70251742
westgate-shopping,Westgate Shopping,VP-20250320-75993099,KV00 XYV,20/03/2025 09:54,20/03/2025 14:08,20/03/2025 14:04,254,Contactless,AMEX,7.08,,,7.08,0.2,1.42,8.5,ADVAM,AMEX,ADVAM-20250316-42114033
westgate-shopping,Westgate Shopping,VP-20250320-59719968,UT47 TFP,20/03/2025 11:46,20/03/2025 11:30,20/03/2025 13:16,,Credit_Card,MASTERCARD,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250324-87558801
westgate-shopping,Westgate Shopping,VP-20250320-03093294,PK06 EAK,20/03/2025 15:27,20/03/2025 16:32,20/03/2025 16:31,65,Credit_Card,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250319-65823517
westgate-shopping,Westgate Shopping,VP-20250320-09585393,DE97 TTB,20/03/2025 12:41,20/03/2025 18:36,20/03/2025 18:35,355,Credit_Card,AMEX,7.08,,,7.08,0.2,1.42,8.5,ADVAM,AMEX,ADVAM-20250315-35804394
westgate-shopping,Westgate Shopping,VP-20250320-26790287,OT14 DAY,20/03/2025 16:08,20/03/2025 16:26,20/03/2025 16:25,18,debit_card,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250303-91680471
westgate-shopping,Westgate Shopping,VP-20250320-27864564,GE12 TFM,20/03/2025 11:34,20/03/2025 15:57,20/03/2025 15:54,263,CONTACTLESS,VISA,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250304-19466127
westgate-shopping,Westgate Shopping,VP-20250320-55942931,,20/03/2025 17:27,20/03/2025 20:40,20/03/2025 20:38,193,DEBIT_CARD,AMEX,5.0,,,5.0,0.2,1.0,6.0,ADVAM,AMEX,ADVAM-20250316-28024888
westgate-shopping,Westgate Shopping,VP-20250320-44253201,TS52 DHX,20/03/2025 16:32,20/03/2025 18:10,20/03/2025 18:05,98,DEBIT_CARD,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250306-43942071
westgate-shopping,Westgate Shopping,VP-20250320-36420535,HD85 MVY,20/03/2025 14:23,20/03/2025 15:28,20/03/2025 15:24,65,CONTACTLESS,AMEX,3.33,,,3.33,0.2,0.67,4.0,ADVAM,AMEX,ADVAM-20250311-55308209
westgate-shopping,Westgate Shopping,VP-20250320-58911925,HC56 RHE,20/03/2025 14:12,20/03/2025 14:59,20/03/2025 14:56,47,credit_card,MASTERCARD,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250327-20441726
westgate-shopping,Westgate Shopping,VP-20250320-94224371,TH28 BKU,20/03/2025 18:06,20/03/2025 20:31,20/03/2025 20:29,145,Debit_Card,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250326-32629455
westgate-shopping,Westgate Shopping,VP-20250320-91808653,KN06 TRO,20/03/2025 15:08,20/03/2025 19:03,20/03/2025 19:01,235,CREDIT_CARD,MASTERCARD,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250311-51796195
westgate-shopping,Westgate Shopping,VP-20250320-15662955,UY54 SPR,20/03/2025 18:41,20/03/2025 19:35,20/03/2025 19:32,54,CONTACTLESS,MAESTRO,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250305-89999346
westgate-shopping,Westgate Shopping,VP-20250320-03041215,PP62 HXK,20/03/2025 15:53,20/03/2025 21:16,20/03/2025 21:12,323,Debit_Card,MASTERCARD,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250307-24380636
westgate-shopping,Westgate Shopping,VP-20250320-67420855,AH12 EAF,20/03/2025 12:45,20/03/2025 13:50,20/03/2025 13:46,65,Debit_Card,VISA,3.33,,,3.33,0.2,0.67,4.0,ADVAM,Worldpay,ADVAM-20250304-86652514
westgate-shopping,Westgate Shopping,VP-20250320-30733437,MM65 GAM,20/03/2025 17:27,20/03/2025 17:50,20/03/2025 17:46,23,contactless,VISA,2.08,,,2.08,0.2,0.42,2.5,ADVAM,Worldpay,ADVAM-20250331-53633412
westgate-shopping,Westgate Shopping,VP-20250320-10665513,NG06 RMW,20/03/2025 11:42,20/03/2025 17:23,20/03/2025 17:22,341,debit_card,VISA,7.08,,,7.08,0.2,1.42,8.5,ADVAM,Worldpay,ADVAM-20250304-02502263
westgate-shopping,Westgate Shopping,VP-20250320-56500505,OK80 SYR,20/03/2025 16:48,20/03/2025 19:23,20/03/2025 19:18,155,credit_card,VISA,5.0,,,5.0,0.2,1.0,6.0,ADVAM,Worldpay,ADVAM-20250301-36982733
