id,site_uuid,site_name,entry_time,exit_time,duration_mins,vehicle_class,payment_method,card_scheme,charge,discount_code,product_id,psp,acquirer,psp_reference
EE-003740,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T14:58:56Z,2025-03-08T16:06:56Z,68,CAR,CONTACTLESS,MASTERCARD,£2.50,,,SIX,Worldpay,SIX-C06F548CA2990CF5
EE-003741,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T11:05:53Z,2025-03-08T11:55:53Z,50,CAR,CONTACTLESS,VISA,£1.50,,,SIX,Worldpay,SIX-6841E03FCC1A0669
EE-003742,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T16:41:06Z,2025-03-08T18:05:06Z,84,VAN,CREDIT_CARD,VISA,£2.50,,,SIX,Worldpay,SIX-6AC7FCC91D1E2CBC
EE-003743,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T11:24:23Z,2025-03-08T13:09:23Z,105,DISABLED_BADGE,CONTACTLESS,AMEX,£0.00,BLUE-BADGE,PROD-BB-001,SIX,AMEX,SIX-E9FEB110D661F6CA
EE-003744,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T14:32:45Z,2025-03-08T14:49:45Z,17,CAR,APP,VISA,£1.50,,,SIX,Worldpay,SIX-12A65248BFD9A115
EE-003745,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T11:50:01Z,2025-03-08T13:29:01Z,99,CAR,CONTACTLESS,VISA,£2.50,,,SIX,Worldpay,SIX-62727E532D046332
EE-003746,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T15:03:56Z,2025-03-08T15:18:56Z,15,CAR,CASH,N/A,£1.50,,,N/A,N/A,N/A
EE-003747,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T13:14:36Z,2025-03-08T13:54:36Z,40,CAR,CREDIT_CARD,VISA,£1.50,,,SIX,Worldpay,SIX-BDB45C248EA9C219
EE-003748,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T12:53:13Z,2025-03-08T13:55:13Z,62,MOTORCYCLE,DEBIT_CARD,VISA,£2.50,,,SIX,Worldpay,SIX-E31A684577A01D42
EE-003749,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T13:47:34Z,2025-03-08T14:17:34Z,30,CAR,APP,MASTERCARD,£1.50,,,SIX,Worldpay,SIX-E58A5B7281EF3D70
EE-003750,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T14:28:06Z,2025-03-08T18:44:06Z,256,CAR,APP,MASTERCARD,£5.50,,,SIX,Worldpay,SIX-D2118274A0504401
EE-003751,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T14:07:39Z,2025-03-08T15:02:39Z,55,CAR,CASH,N/A,£1.50,,,N/A,N/A,N/A
EE-003752,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T14:06:42Z,2025-03-08T16:50:42Z,164,CAR,CREDIT_CARD,VISA,£4.00,,,SIX,Worldpay,SIX-9722B61C71E49418
EE-003753,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T20:07:11Z,2025-03-08T20:59:11Z,52,CAR,DEBIT_CARD,AMEX,£1.50,,,SIX,AMEX,SIX-41FE97181AA5FDCE
EE-003754,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T13:06:12Z,2025-03-08T14:13:12Z,67,CAR,DEBIT_CARD,VISA,£2.50,,,SIX,Worldpay,SIX-FF8EE018EEE2C00C
EE-003755,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T19:04:33Z,2025-03-08T20:14:33Z,70,MOTORCYCLE,APP,VISA,£2.50,,,SIX,Worldpay,SIX-4541F084677DB5AC
EE-003756,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T13:00:09Z,2025-03-08T14:46:09Z,106,VAN,DEBIT_CARD,VISA,£2.50,,,SIX,Worldpay,SIX-EF9F48AACF2EB476
EE-003757,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T11:42:08Z,2025-03-08T14:24:08Z,162,CAR,DEBIT_CARD,MAESTRO,£4.00,,,SIX,Worldpay,SIX-BC6C679429B80716
EE-003758,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T15:21:42Z,2025-03-08T17:01:42Z,100,CAR,CREDIT_CARD,VISA,£2.50,,,SIX,Worldpay,SIX-8D7D2E801DA493C9
EE-003759,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T17:17:24Z,2025-03-08T18:12:24Z,55,CAR,CREDIT_CARD,VISA,£1.50,,,SIX,Worldpay,SIX-B79D415D99CBABA8
EE-003760,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T11:35:19Z,2025-03-08T12:12:19Z,37,CAR,CREDIT_CARD,MAESTRO,£1.50,,,SIX,Worldpay,SIX-907E45D5F8DA7F3B
EE-003761,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T13:02:26Z,2025-03-08T13:24:26Z,22,CAR,CONTACTLESS,AMEX,£1.50,,,SIX,AMEX,SIX-23CDBA820FBF1FE3
EE-003762,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T12:41:40Z,2025-03-08T12:57:40Z,16,CAR,DEBIT_CARD,MASTERCARD,£1.50,,,SIX,Worldpay,SIX-49F325CEB16C4B2C
EE-003763,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T12:18:36Z,2025-03-08T12:36:36Z,18,CAR,DEBIT_CARD,VISA,£1.50,,,SIX,Worldpay,SIX-68C66A2AA4DE00F5
EE-003764,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T13:36:27Z,2025-03-08T19:09:27Z,333,MOTORCYCLE,CREDIT_CARD,VISA,£5.50,,,SIX,Worldpay,SIX-3DCD5BC9C2A31010
EE-003765,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T11:42:51Z,2025-03-08T13:14:51Z,92,CAR,CASH,N/A,£2.50,,,N/A,N/A,N/A
EE-003766,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T09:20:18Z,2025-03-08T10:24:18Z,64,CAR,CONTACTLESS,VISA,£2.50,,,SIX,Worldpay,SIX-A84423649E98212D
EE-003767,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T12:23:45Z,2025-03-08T15:18:45Z,175,VAN,CREDIT_CARD,MASTERCARD,£4.00,,,SIX,Worldpay,SIX-A36098269DDE5657
EE-003768,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T09:06:33Z,2025-03-08T12:57:33Z,231,MOTORCYCLE,CONTACTLESS,VISA,£4.00,,,SIX,Worldpay,SIX-F007C252F053DA6B
EE-003769,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T12:20:01Z,2025-03-08T14:24:01Z,124,CAR,CREDIT_CARD,AMEX,£4.00,,,SIX,AMEX,SIX-20BAF6BD0D6D651D
EE-003770,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T16:30:45Z,2025-03-08T17:36:45Z,66,CAR,APP,AMEX,£2.50,,,SIX,AMEX,SIX-FB3F9C791070E1BE
EE-003771,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T16:39:42Z,2025-03-08T19:02:42Z,143,MOTORCYCLE,CONTACTLESS,MASTERCARD,£0.00,SEASON-Q1,PROD-SQ-002,SIX,Worldpay,SIX-B16A1CE2FFFDF5D2
EE-003772,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T14:22:56Z,2025-03-08T14:39:56Z,17,CAR,DEBIT_CARD,VISA,£1.50,,,SIX,Worldpay,SIX-2F46AD7C407D3244
EE-003773,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T19:06:35Z,2025-03-08T20:34:35Z,88,CAR,CONTACTLESS,VISA,£2.50,,,SIX,Worldpay,SIX-F59C0842F7D9B0DB
EE-003774,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-08T13:50:59Z,2025-03-08T14:39:59Z,49,CAR,APP,AMEX,£1.50,,,SIX,AMEX,SIX-2E1B74EE2F600C06
EE-003775,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T10:15:01Z,2025-03-09T10:54:01Z,39,VAN,APP,MASTERCARD,£1.50,,,SIX,Worldpay,SIX-4D459E81BD2E6A6D
EE-003776,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T13:27:10Z,2025-03-09T14:25:10Z,58,DISABLED_BADGE,CONTACTLESS,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-4DDAF4B75A616152
EE-003777,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T16:54:01Z,2025-03-09T22:11:01Z,317,MOTORCYCLE,DEBIT_CARD,MAESTRO,£5.50,,,SIX,Worldpay,SIX-E4A91EEF696FDB11
EE-003778,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T16:37:52Z,2025-03-09T18:20:52Z,103,VAN,DEBIT_CARD,VISA,£2.50,,,SIX,Worldpay,SIX-9BFD8923F0383955
EE-003779,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T16:53:38Z,2025-03-09T18:29:38Z,-43,VAN,DEBIT_CARD,MASTERCARD,£2.50,,,SIX,Worldpay,SIX-FC3FBFCFAED31700
EE-003780,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T17:49:23Z,2025-03-09T18:16:23Z,27,CAR,CREDIT_CARD,MAESTRO,£1.50,,,SIX,Worldpay,SIX-069DB9813101821A
EE-003781,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T09:38:23Z,2025-03-09T11:37:23Z,119,MOTORCYCLE,DEBIT_CARD,MASTERCARD,£2.50,,,SIX,Worldpay,SIX-3E19B5FF8A5A638F
EE-003782,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T13:46:47Z,2025-03-09T14:59:47Z,73,CAR,CREDIT_CARD,MASTERCARD,£2.50,,,SIX,Worldpay,SIX-651DBA9CB93561AB
EE-003783,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T11:32:39Z,2025-03-09T16:55:39Z,323,CAR,CREDIT_CARD,VISA,£5.50,,,SIX,Worldpay,SIX-2F8BE3E005FAD5B9
EE-003784,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T19:51:08Z,2025-03-10T00:08:08Z,257,VAN,DEBIT_CARD,MASTERCARD,£5.50,,,SIX,Worldpay,SIX-AABCF6FA4DA311AA
EE-003785,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T11:41:03Z,2025-03-09T15:30:03Z,229,CAR,DEBIT_CARD,AMEX,£4.00,,,SIX,AMEX,SIX-3BFDE4816B8810BA
EE-003786,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T16:20:10Z,2025-03-09T16:37:10Z,17,CAR,CASH,N/A,£1.50,,,N/A,N/A,N/A
EE-003787,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T09:15:35Z,2025-03-09T12:42:35Z,207,MOTORCYCLE,DEBIT_CARD,MAESTRO,£4.00,,,SIX,Worldpay,SIX-2474760C7A53015E
EE-003788,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T19:04:39Z,2025-03-09T21:01:39Z,117,VAN,CONTACTLESS,VISA,£2.50,,,SIX,Worldpay,SIX-457FF5BC436AEE8F
EE-003789,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T10:45:51Z,2025-03-09T11:09:51Z,24,CAR,CONTACTLESS,VISA,£1.50,,,SIX,Worldpay,SIX-9095F270A247F780
EE-003790,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T13:44:57Z,,,CAR,APP,MASTERCARD,£1.50,,,SIX,Worldpay,SIX-123556A12D085A51
EE-003791,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T14:06:54Z,2025-03-09T15:09:54Z,63,DISABLED_BADGE,CREDIT_CARD,MASTERCARD,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-35DD3811E4EA9BC6
EE-003792,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T13:32:17Z,2025-03-09T18:24:17Z,292,MOTORCYCLE,DEBIT_CARD,MASTERCARD,£5.50,,,SIX,Worldpay,SIX-ED9B02C957326AF9
EE-003793,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T14:28:06Z,2025-03-09T18:08:06Z,220,CAR,CREDIT_CARD,VISA,£4.00,,,SIX,Worldpay,SIX-0030E48ADAF6FC78
EE-003794,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T13:38:41Z,2025-03-09T14:54:41Z,76,CAR,APP,VISA,£2.50,,,SIX,Worldpay,SIX-36B0FDEEEA8A5E28
EE-003795,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T14:47:25Z,2025-03-09T15:52:25Z,65,CAR,CONTACTLESS,MAESTRO,£2.50,,,SIX,Worldpay,SIX-9A0623F539DFFAD7
EE-003796,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T12:04:28Z,2025-03-09T15:13:28Z,189,VAN,CREDIT_CARD,MAESTRO,£4.00,,,SIX,Worldpay,SIX-16E5D39C4C577334
EE-003797,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T14:41:13Z,2025-03-09T15:42:13Z,61,CAR,CREDIT_CARD,VISA,£2.50,,,SIX,Worldpay,SIX-80E890FB20249F4E
EE-003798,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T18:25:03Z,2025-03-09T19:06:03Z,41,DISABLED_BADGE,CASH,N/A,£0.00,BLUE-BADGE,PROD-BB-001,N/A,N/A,N/A
EE-003799,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T09:37:35Z,2025-03-09T11:10:35Z,93,CAR,DEBIT_CARD,AMEX,£2.50,,,SIX,AMEX,SIX-47C5358F44EB6562
EE-003800,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T12:51:57Z,2025-03-09T15:54:57Z,183,CAR,CASH,N/A,£4.00,,,N/A,N/A,N/A
EE-003801,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T17:19:51Z,2025-03-09T17:52:51Z,33,CAR,CONTACTLESS,VISA,£1.50,,,SIX,Worldpay,SIX-A543BE6EFE2E18A1
EE-003802,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T11:18:58Z,2025-03-09T13:38:58Z,140,CAR,DEBIT_CARD,VISA,£4.00,,,SIX,Worldpay,SIX-529113E6B04391EA
EE-003803,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T13:02:49Z,2025-03-09T17:59:49Z,297,CAR,APP,MASTERCARD,£5.50,,,SIX,Worldpay,SIX-0A0A2D9CE14368FC
EE-003804,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T20:26:40Z,2025-03-10T00:25:40Z,239,DISABLED_BADGE,CREDIT_CARD,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-A9E13769792D6DC8
EE-003805,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T13:44:59Z,2025-03-09T14:15:59Z,31,CAR,CONTACTLESS,VISA,£1.50,,,SIX,Worldpay,SIX-A939C9E9E75BBA3B
EE-003806,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T15:50:41Z,2025-03-09T16:09:41Z,19,DISABLED_BADGE,CONTACTLESS,AMEX,£0.00,BLUE-BADGE,PROD-BB-001,SIX,AMEX,SIX-EF8F973D11924CA1
EE-003807,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T16:40:12Z,2025-03-09T18:46:12Z,126,CAR,DEBIT_CARD,VISA,£4.00,,,SIX,Worldpay,SIX-5216F39F695E4DE2
EE-003808,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T14:29:33Z,2025-03-09T14:52:33Z,23,DISABLED_BADGE,APP,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-148E248B917F590E
EE-003809,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T13:40:20Z,2025-03-09T14:19:20Z,39,CAR,CREDIT_CARD,MASTERCARD,£1.50,,,SIX,Worldpay,SIX-BA964DDADEA572D2
EE-003810,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T15:06:21Z,2025-03-09T20:13:21Z,307,MOTORCYCLE,DEBIT_CARD,VISA,£5.50,,,SIX,Worldpay,SIX-FF8A79D7F15C7E97
EE-003811,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T12:37:34Z,2025-03-09T16:19:34Z,222,CAR,CASH,N/A,£4.00,,,N/A,N/A,N/A
EE-003812,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T12:59:19Z,2025-03-09T15:59:19Z,180,CAR,CREDIT_CARD,MASTERCARD,£4.00,,,SIX,Worldpay,SIX-EBB9D174061E5096
EE-003813,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T15:51:04Z,2025-03-09T18:02:04Z,131,DISABLED_BADGE,CONTACTLESS,MASTERCARD,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-7999FAD87AF4A4CA
EE-003814,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T18:51:09Z,2025-03-09T19:12:09Z,21,MOTORCYCLE,CONTACTLESS,MASTERCARD,£1.50,,,SIX,Worldpay,SIX-2EA646A0AB0629ED
EE-003815,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T13:36:52Z,2025-03-09T18:23:52Z,287,CAR,DEBIT_CARD,AMEX,£5.50,,,SIX,AMEX,SIX-EC3E9FD94CA9795E
EE-003816,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T14:10:31Z,2025-03-09T15:01:31Z,51,CAR,DEBIT_CARD,MAESTRO,£1.50,,,SIX,Worldpay,SIX-3E0FAA332BFFF5E4
EE-003817,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T15:15:38Z,2025-03-09T16:25:38Z,70,VAN,APP,VISA,£2.50,,,SIX,Worldpay,SIX-7A721C2EFA59423C
EE-003818,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T18:23:55Z,2025-03-09T22:27:55Z,244,CAR,CREDIT_CARD,VISA,£5.50,,,SIX,Worldpay,SIX-89EB8F57AEF88E86
EE-003819,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T11:57:05Z,2025-03-09T12:39:05Z,42,CAR,APP,MASTERCARD,£1.50,,,SIX,Worldpay,SIX-205498A3EA92AC41
EE-003820,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T13:47:13Z,2025-03-09T14:16:13Z,29,DISABLED_BADGE,DEBIT_CARD,VISA,£0.00,BLUE-BADGE,PROD-BB-001,SIX,Worldpay,SIX-68F3002C32AE8426
EE-003821,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T11:34:11Z,2025-03-09T13:39:11Z,125,CAR,APP,VISA,£4.00,,,SIX,Worldpay,SIX-EC921D6A647414A6
EE-003822,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T11:25:08Z,2025-03-09T12:08:08Z,43,VAN,DEBIT_CARD,MASTERCARD,£1.50,,,SIX,Worldpay,SIX-99CEBC6DB8D30C5F
EE-003823,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T10:03:28Z,2025-03-09T10:48:28Z,45,CAR,CREDIT_CARD,VISA,£1.50,,,SIX,Worldpay,SIX-92930EC1EA56D5CD
EE-003824,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T14:19:46Z,2025-03-09T15:21:46Z,62,CAR,CASH,N/A,£2.50,,,N/A,N/A,N/A
EE-003825,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T09:29:33Z,2025-03-09T10:31:33Z,62,CAR,DEBIT_CARD,VISA,£0.00,SEASON-Q1,PROD-SQ-002,SIX,Worldpay,SIX-8468BA7FC6AF7CC5
EE-003826,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T13:28:28Z,2025-03-09T14:18:28Z,-20,CAR,CREDIT_CARD,MAESTRO,£1.50,,,SIX,Worldpay,SIX-C13BB4BD18F8833A
EE-003827,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T13:07:52Z,2025-03-09T14:45:52Z,98,CAR,DEBIT_CARD,MASTERCARD,£2.50,,,SIX,Worldpay,SIX-63DE0F3AF7BFBE2B
EE-003828,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T11:22:24Z,2025-03-09T14:01:24Z,159,MOTORCYCLE,DEBIT_CARD,VISA,£4.00,,,SIX,Worldpay,SIX-48D4F4BEB9CE7425
EE-003829,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T14:33:30Z,2025-03-09T15:16:30Z,43,CAR,DEBIT_CARD,MAESTRO,£1.50,,,SIX,Worldpay,SIX-8AF86A231D567E61
EE-003830,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T16:01:13Z,2025-03-09T17:12:13Z,71,VAN,DEBIT_CARD,VISA,£2.50,,,SIX,Worldpay,SIX-7277ACE119CCACF0
EE-003831,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T17:59:24Z,2025-03-09T18:53:24Z,54,MOTORCYCLE,CREDIT_CARD,VISA,£1.50,,,SIX,Worldpay,SIX-FBA86C9612C96B67
EE-003832,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T19:18:57Z,2025-03-09T20:02:57Z,44,VAN,CREDIT_CARD,MASTERCARD,£1.50,,,SIX,Worldpay,SIX-F208CDEA9DBCD766
EE-003833,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T11:35:18Z,2025-03-09T12:35:18Z,60,CAR,DEBIT_CARD,MASTERCARD,£1.50,,,SIX,Worldpay,SIX-D466FFAEB2E8EB5C
EE-003834,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T17:11:10Z,2025-03-09T18:18:10Z,67,CAR,APP,MASTERCARD,£2.50,,,SIX,Worldpay,SIX-CB8FACAA97946E29
EE-003835,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T10:24:03Z,2025-03-09T11:36:03Z,72,CAR,DEBIT_CARD,MASTERCARD,£2.50,,,SIX,Worldpay,SIX-BD88CAE125E8F811
EE-003836,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T15:16:11Z,2025-03-09T15:44:11Z,28,VAN,DEBIT_CARD,VISA,£1.50,,,SIX,Worldpay,SIX-BD38DA35D447A91F
EE-003837,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T16:36:42Z,2025-03-09T19:07:42Z,151,CAR,DEBIT_CARD,VISA,£4.00,,,SIX,Worldpay,SIX-29813CF8F86F2C18
EE-003838,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T11:23:10Z,2025-03-09T14:44:10Z,201,VAN,DEBIT_CARD,MASTERCARD,£4.00,,,SIX,Worldpay,SIX-3E0D0781F8E16343
EE-003839,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T14:22:48Z,2025-03-09T18:23:48Z,241,CAR,APP,MAESTRO,£5.50,,,SIX,Worldpay,SIX-C4B1588FAD7DD379
EE-003840,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T14:42:42Z,2025-03-09T16:02:42Z,80,VAN,DEBIT_CARD,MASTERCARD,£2.50,,,SIX,Worldpay,SIX-B40D9C6A9711FC6B
EE-003841,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T13:26:21Z,2025-03-09T15:24:21Z,118,VAN,DEBIT_CARD,VISA,£2.50,,,SIX,Worldpay,SIX-8E2D2D64B835053E
EE-003842,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T12:01:55Z,2025-03-09T14:18:55Z,137,CAR,CONTACTLESS,MAESTRO,£4.00,,,SIX,Worldpay,SIX-C5D3685FD06D8C68
EE-003843,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T12:00:02Z,2025-03-09T12:44:02Z,44,CAR,DEBIT_CARD,AMEX,£0.00,VALID-CODE,PROD-VC-004,SIX,AMEX,SIX-921DBAE3D86C4E28
EE-003844,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T09:02:50Z,2025-03-09T11:22:50Z,140,CAR,DEBIT_CARD,MASTERCARD,£4.00,,,SIX,Worldpay,SIX-6AA8F1F81D4BBBF8
EE-003845,3a1b2c3d-4e5f-6789-abcd-ef0123456702,The Lanes Short Stay,2025-03-09T18:07:59Z,2025-03-09T20:21:59Z,134,CAR,CREDIT_CARD,MAESTRO,£4.00,,,SIX,Worldpay,SIX-A4DCD12588B18AF1
